league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,2324,Liverpool,Thiago Alcántara,1,2023,87,229,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Liverpool,Trent Alexander-Arnold,1,2023,87,1791,D S,28,2190,3,2.745258178561926,3,2.745258178561926,4,8.361615665256977,47,64,6,0,19.35842103511095,14.500512413680553
ENG-Premier League,2324,Liverpool,Virgil van Dijk,1,2023,87,833,D,36,3177,2,3.299967482686043,2,3.299967482686043,2,1.8630620841868222,45,11,3,1,18.085036668926477,17.597938928753138
ENG-Premier League,2324,Liverpool,Wataru Endo,1,2023,87,8808,M S,29,1718,1,0.4377728682011366,1,0.4377728682011366,0,1.4933863505721092,10,16,10,0,12.217629071325064,11.228149242699146
ENG-Premier League,2324,Luton,Albert Sambi Lokonga,1,2023,256,9689,M S,17,1331,1,0.7531502321362495,1,0.7531502321362495,3,1.4872490242123604,8,9,4,0,4.319001622498035,3.1800113022327423
ENG-Premier League,2324,Luton,Alfie Doughty,1,2023,256,11723,D S,37,2980,2,1.831780318170786,2,1.831780318170786,8,6.612265331670642,26,70,5,0,11.054738521575928,7.9952765721827745
ENG-Premier League,2324,Luton,Amari'i Bell,1,2023,256,11713,D,21,1724,0,0.4993779337964952,0,0.4993779337964952,0,0.3448488349094987,2,8,0,0,5.261379264295101,4.456334888935089
ENG-Premier League,2324,Luton,Andros Townsend,1,2023,256,775,F M S,27,1211,1,1.4216714538633823,1,1.4216714538633823,3,1.456837410107255,20,18,1,0,2.8022335171699524,1.2012790031731129
ENG-Premier League,2324,Luton,Carlton Morris,1,2023,256,11717,F M S,38,2879,11,12.306741118431091,6,8.500896904617548,4,3.6919509368017316,72,22,4,0,12.545526312664151,5.202579701319337
ENG-Premier League,2324,Luton,Cauley Woodrow,1,2023,256,11721,F S,24,344,1,0.9773385636508465,1,0.9773385636508465,1,1.1986291874200106,16,10,2,0,2.1638130135834217,0.34370357915759087
ENG-Premier League,2324,Luton,Chiedozie Ogbene,1,2023,256,11719,D F M S,30,1984,4,4.80650751106441,4,4.80650751106441,1,3.4691168274730444,35,27,1,0,10.154046710580587,3.8293104991316795
ENG-Premier League,2324,Luton,Daiki Hashioka,1,2023,256,12509,D S,10,583,0,0.10021312907338142,0,0.10021312907338142,0,0.5188488382846117,2,3,0,0,2.0648620426654816,1.5119032934308052
ENG-Premier League,2324,Luton,Elijah Adebayo,1,2023,256,11718,F M S,27,1422,10,6.630781220272183,10,6.630781220272183,0,0.8136616554111242,31,14,1,0,8.281278105452657,1.9411640595644712
ENG-Premier League,2324,Luton,Fred Onyedinma,1,2023,256,12549,D S,8,419,0,0.18410924077033997,0,0.18410924077033997,0,0.13074029795825481,5,2,1,0,0.5668405517935753,0.25199100375175476
ENG-Premier League,2324,Luton,Gabriel Osho,1,2023,256,12151,D,21,1853,2,1.2455969844013453,2,1.2455969844013453,0,0.09535873681306839,10,2,3,0,2.9620273392647505,2.8737573195248842
ENG-Premier League,2324,Luton,Issa Kabore,1,2023,256,9619,D S,24,1748,0,0.3038460947573185,0,0.3038460947573185,2,3.148332368582487,6,16,7,0,6.17993501201272,3.283387303352356
ENG-Premier League,2324,Luton,Jacob Brown,1,2023,256,11720,F M S,19,1031,2,3.0787864811718464,2,3.0787864811718464,0,0.8424425385892391,25,8,4,0,3.890200674533844,0.4202767349779606
ENG-Premier League,2324,Luton,James Shea,1,2023,256,11724,S,1,10,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Luton,Jordan Clark,1,2023,256,12187,M S,23,1326,1,0.9263012297451496,1,0.9263012297451496,1,1.848531438037753,17,12,4,0,4.373950673267245,2.6069892831146717
ENG-Premier League,2324,Luton,Joseph Johnson,1,2023,256,11980,S,2,75,0,0.0,0,0.0,0,0.0,0,0,1,0,0.035104941576719284,0.035104941576719284
ENG-Premier League,2324,Luton,Luke Berry,1,2023,256,11722,M S,17,272,2,1.1334221102297306,2,1.1334221102297306,1,0.06163011118769646,8,1,1,0,0.8148019686341286,0.2390769198536873
ENG-Premier League,2324,Luton,Mads Andersen,1,2023,256,11715,D S,8,390,1,0.6939341500401497,1,0.6939341500401497,0,0.0,3,0,1,0,0.6146718375384808,0.04231686517596245
ENG-Premier League,2324,Luton,Marvelous Nakamba,1,2023,256,8040,M,13,1140,0,0.1364169279113412,0,0.1364169279113412,0,0.3258170820772648,5,7,5,0,3.025253765285015,2.7535953894257545
ENG-Premier League,2324,Luton,Pelly Ruddock Mpanzu,1,2023,256,11716,M S,27,1068,0,1.2606520606204867,0,1.2606520606204867,0,0.5314477952197194,11,6,1,0,2.659800674766302,1.222071398049593
ENG-Premier League,2324,Luton,Reece Burke,1,2023,256,1771,D S,22,1691,0,2.1644996237009764,0,2.1644996237009764,4,2.3214404489845037,13,13,5,0,4.144421625882387,3.8680728431791067
ENG-Premier League,2324,Luton,Ross Barkley,1,2023,256,592,M S,32,2627,5,4.483209175989032,5,4.483209175989032,4,4.823556295596063,66,43,6,0,11.164351560175419,5.912003388628364
ENG-Premier League,2324,Luton,Ryan John Giles,1,2023,256,7277,D S,11,492,0,0.14714428782463074,0,0.14714428782463074,0,0.22607613913714886,2,5,0,0,0.7447603233158588,0.5261147022247314
ENG-Premier League,2324,Luton,Tahith Chong,1,2023,256,7439,D F M S,33,1978,4,3.5191842010244727,4,3.5191842010244727,0,0.43756147287786007,30,9,4,0,5.8977455431595445,3.575332073494792
ENG-Premier League,2324,Luton,Teden Mengi,1,2023,256,12073,D S,30,2465,1,0.6793681988492608,1,0.6793681988492608,0,0.3480907082557678,11,6,3,0,3.329129146412015,2.983856063336134
ENG-Premier League,2324,Luton,Thomas Kaminski,1,2023,256,11712,GK,38,3410,0,0.0,0,0.0,0,0.0386374369263649,0,1,3,0,2.81331679597497,2.7746793553233147
ENG-Premier League,2324,Luton,Tom Lockyer,1,2023,256,11714,D,14,1185,1,1.6194254234433174,1,1.6194254234433174,1,0.3757978826761246,7,3,4,0,1.8655977360904217,0.9909860678017139
ENG-Premier League,2324,Luton,Zack Nelson,1,2023,256,12188,S,2,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06752422451972961,0.06752422451972961
ENG-Premier League,2324,Manchester City,Aymeric Laporte,1,2023,88,2498,S,1,6,0,0.11228246241807938,0,0.11228246241807938,0,0.0,1,0,0,0,0.0,0.0
ENG-Premier League,2324,Manchester City,Bernardo Silva,1,2023,88,3635,M S,33,2599,6,4.0968160554766655,6,4.0968160554766655,9,8.528519937768579,34,65,8,0,24.37213490717113,15.577253567054868
ENG-Premier League,2324,Manchester City,Ederson,1,2023,88,6054,GK,33,2794,0,0.0,0,0.0,0,0.0,0,0,5,0,8.03402054309845,8.03402054309845
ENG-Premier League,2324,Manchester City,Erling Haaland,1,2023,88,8260,F S,31,2581,27,31.65399668365717,20,25.564646281301975,5,4.7517555598169565,122,29,1,0,30.19725350290537,3.128645434975624
ENG-Premier League,2324,Manchester City,Jack Grealish,1,2023,88,675,M S,20,975,3,2.3835059702396393,3,2.3835059702396393,1,2.7743227388709784,22,26,6,0,11.642571322619915,7.49614975694567
ENG-Premier League,2324,Manchester City,James McAtee,1,2023,88,10126,F M S,31,1848,3,3.202349577099085,2,2.4411807619035244,3,3.0651655746623874,26,28,2,0,7.374102478846908,2.796986948233098
ENG-Premier League,2324,Manchester City,John Stones,1,2023,88,586,D M S,16,1060,1,0.7489623166620731,1,0.7489623166620731,0,0.261431485414505,4,6,2,0,6.698675032705069,6.489708628505468
ENG-Premier League,2324,Manchester City,Josko Gvardiol,1,2023,88,9790,D S,28,2335,4,3.0817854246124625,4,3.0817854246124625,1,2.115578116849065,32,19,3,0,18.244669392704964,14.99465874582529
ENG-Premier League,2324,Manchester City,Julián Álvarez,1,2023,88,10846,F M S,36,2682,11,14.373571239411831,9,12.851233504712582,8,5.823111834935844,98,66,2,0,27.162230297923088,13.089299127459526
ENG-Premier League,2324,Manchester City,Jéremy Doku,1,2023,88,8981,D M S,29,1616,3,3.7698520198464394,3,3.7698520198464394,8,5.476052410900593,56,45,3,0,14.622362297028303,7.702265929430723
ENG-Premier League,2324,Manchester City,Kalvin Phillips,1,2023,88,8719,M S,12,358,0,0.19420802872627974,0,0.19420802872627974,0,0.0,5,0,1,1,1.1170908715575933,0.9405870689079165
ENG-Premier League,2324,Manchester City,Kevin De Bruyne,1,2023,88,447,M S,18,1233,4,2.5787349939346313,4,2.5787349939346313,10,11.979073725640774,44,58,2,0,15.635810784995556,7.777100384235382
ENG-Premier League,2324,Manchester City,Kyle Walker,1,2023,88,638,D S,32,2770,0,0.3650220464915037,0,0.3650220464915037,4,3.342263269238174,16,25,2,0,21.998310588300228,20.06531212478876
ENG-Premier League,2324,Manchester City,Manuel Akanji,1,2023,88,6490,D M S,30,2517,2,2.200386293232441,2,2.200386293232441,0,0.5265345014631748,15,13,2,1,16.700940661132336,15.83909061923623
ENG-Premier League,2324,Manchester City,Mateo Kovacic,1,2023,88,2254,M S,30,1540,1,1.42939617857337,1,1.42939617857337,0,1.6855967957526445,22,21,4,0,13.513947013765574,12.226292986422777
ENG-Premier League,2324,Manchester City,Matheus Nunes,1,2023,88,11000,M S,19,817,0,0.9250318259000778,0,0.9250318259000778,2,1.5578467566519976,10,12,0,1,6.406420938670635,4.531493496149778
ENG-Premier League,2324,Manchester City,Nathan Aké,1,2023,88,579,D S,29,2046,2,2.1801057858392596,2,2.1801057858392596,2,1.736834991723299,20,10,0,0,13.195554159581661,12.08234017342329
ENG-Premier League,2324,Manchester City,Oscar Bobb,1,2023,88,11903,M S,14,269,1,1.49422175437212,1,1.49422175437212,1,1.187767542898655,4,8,0,0,5.021226137876511,2.8755914717912674
ENG-Premier League,2324,Manchester City,Phil Foden,1,2023,88,6055,F M S,35,2895,19,11.307983005419374,19,11.307983005419374,8,8.51623285189271,105,73,2,0,30.41696721315384,16.99899828247726
ENG-Premier League,2324,Manchester City,Rico Lewis,1,2023,88,10847,D M S,16,802,2,0.8562885001301765,2,0.8562885001301765,0,1.7641991823911667,5,13,1,0,6.614272229373455,4.863891489803791
ENG-Premier League,2324,Manchester City,Rodri,1,2023,88,2496,M,34,2967,8,4.294270480051637,8,4.294270480051637,9,5.32604681327939,62,50,8,1,31.623008400201797,26.291744768619537
ENG-Premier League,2324,Manchester City,Rúben Dias,1,2023,88,8961,D S,30,2552,0,1.828122090548277,0,1.828122090548277,0,0.600502266548574,20,7,0,0,16.81101167947054,16.458546616137028
ENG-Premier League,2324,Manchester City,Sergio Gómez,1,2023,88,6656,S,6,29,0,0.6195764094591141,0,0.6195764094591141,1,0.12880565226078033,2,1,0,0,0.9868094772100449,0.3672330677509308
ENG-Premier League,2324,Manchester City,Stefan Ortega Moreno,1,2023,88,8786,GK S,9,626,0,0.0,0,0.0,0,0.0,0,0,0,0,1.7157262079417706,1.7157262079417706
ENG-Premier League,2324,Manchester United,Aaron Wan-Bissaka,1,2023,89,5584,D S,22,1784,0,0.14621218293905258,0,0.14621218293905258,2,1.4311098009347916,3,12,4,0,7.737613718956709,6.425123929977417
ENG-Premier League,2324,Manchester United,Alejandro Garnacho,1,2023,89,10552,M S,36,2601,7,9.865097627043724,7,9.865097627043724,4,5.915270071476698,100,46,4,0,18.36983707919717,5.9700166545808315
ENG-Premier League,2324,Manchester United,Amad Diallo Traore,1,2023,89,8127,M S,9,375,1,0.5594709701836109,1,0.5594709701836109,1,1.0110422410070896,10,10,1,0,2.2942124884575605,1.4572133403271437
ENG-Premier League,2324,Manchester United,André Onana,1,2023,89,10913,GK,38,3420,0,0.0,0,0.0,0,0.13173804059624672,0,3,5,0,4.992942536249757,4.861204484477639
ENG-Premier League,2324,Manchester United,Anthony Martial,1,2023,89,553,F S,13,430,1,1.0567390732467175,1,1.0567390732467175,0,0.2762942183762789,6,6,0,0,1.701497795060277,0.41217057779431343
ENG-Premier League,2324,Manchester United,Antony,1,2023,89,11094,M S,29,1329,1,3.4931225115433335,1,3.4931225115433335,1,3.495804164558649,43,22,5,0,11.48103859461844,6.454792508855462
ENG-Premier League,2324,Manchester United,Bruno Fernandes,1,2023,89,1228,F M,35,3121,10,10.746266636997461,6,6.940422397106886,8,13.15852378681302,95,113,9,0,22.69340828806162,12.64676270633936
ENG-Premier League,2324,Manchester United,Casemiro,1,2023,89,2248,D M S,25,2006,1,3.123898906633258,1,3.123898906633258,2,1.3856250941753387,38,16,7,0,8.275429267436266,6.855192001909018
ENG-Premier League,2324,Manchester United,Christian Eriksen,1,2023,89,646,M S,22,1130,1,0.6886363411322236,1,0.6886363411322236,2,2.3459482928738,13,27,1,0,5.237064341083169,3.57036822848022
ENG-Premier League,2324,Manchester United,Daniel Gore,1,2023,89,11987,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Manchester United,Diogo Dalot,1,2023,89,7281,D S,36,3171,2,1.3286937261000276,2,1.3286937261000276,3,3.0855262465775013,30,38,4,1,10.952797057107091,8.364923918619752
ENG-Premier League,2324,Manchester United,Donny van de Beek,1,2023,89,8821,S,1,1,0,0.03228488191962242,0,0.03228488191962242,0,0.06568886339664459,1,1,0,0,0.09797374159097672,0.0
ENG-Premier League,2324,Manchester United,Ethan Wheatley,1,2023,89,12568,S,3,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Manchester United,Facundo Pellistri,1,2023,89,9324,M S,9,144,0,0.37423551455140114,0,0.37423551455140114,1,0.07077087461948395,4,1,0,0,1.411473162472248,0.9664667788892984
ENG-Premier League,2324,Manchester United,Hannibal Mejbri,1,2023,89,9558,M S,5,124,1,0.01660188101232052,1,0.01660188101232052,0,0.2175336331129074,1,2,1,0,0.6164471115916967,0.3823116421699524
ENG-Premier League,2324,Manchester United,Harry Maguire,1,2023,89,1687,D S,22,1645,2,2.137907139956951,2,2.137907139956951,2,1.306744921952486,20,6,3,0,5.5030854400247335,4.45605625025928
ENG-Premier League,2324,Manchester United,Jadon Sancho,1,2023,89,6345,S,3,68,0,0.0,0,0.0,0,0.12816749513149261,0,1,0,0,0.2712413966655731,0.1430738866329193
ENG-Premier League,2324,Manchester United,Jonny Evans,1,2023,89,807,D S,23,1399,0,0.08175858855247498,0,0.08175858855247498,1,0.7122423723340034,1,6,2,0,3.112667176872492,3.084139473736286
ENG-Premier League,2324,Manchester United,Kobbie Mainoo,1,2023,89,11174,M,24,1980,3,0.7737709768116474,3,0.7737709768116474,1,0.8450042605400085,11,15,3,0,5.0805817022919655,3.867461297661066
ENG-Premier League,2324,Manchester United,Lisandro Martínez,1,2023,89,10802,D S,11,656,0,0.0,0,0.0,1,0.047665963880717754,0,3,3,0,2.1589127592742443,2.1222109608352184
ENG-Premier League,2324,Manchester United,Luke Shaw,1,2023,89,1006,D,12,976,0,0.07127450406551361,0,0.07127450406551361,0,0.954092476516962,2,13,6,0,2.18767312169075,1.9797745142132044
ENG-Premier League,2324,Manchester United,Marcus Rashford,1,2023,89,556,F M S,33,2292,7,7.661536030471325,5,6.13919834792614,2,2.390108224004507,62,24,2,0,12.686340739950538,4.950286580249667
ENG-Premier League,2324,Manchester United,Mason Mount,1,2023,89,7768,M S,14,501,1,0.6238168478012085,1,0.6238168478012085,0,0.37420978117734194,5,6,2,0,3.08113169670105,2.231110103428364
ENG-Premier League,2324,Manchester United,Omari Forson,1,2023,89,12340,M S,4,62,0,0.04880104586482048,0,0.04880104586482048,1,0.12782835587859154,1,2,0,0,0.06839122623205185,0.03421920910477638
ENG-Premier League,2324,Manchester United,Raphael Varane,1,2023,89,2245,D S,22,1374,1,1.1560358591377735,1,1.1560358591377735,0,0.08104487508535385,8,1,2,0,4.322573345154524,3.4524471573531628
ENG-Premier League,2324,Manchester United,Rasmus Højlund,1,2023,89,11055,F S,30,2210,10,9.338883213698864,10,9.338883213698864,2,1.779460173100233,38,28,2,0,11.463255237787962,2.9498381465673447
ENG-Premier League,2324,Manchester United,Scott McTominay,1,2023,89,5560,F M S,32,1861,7,6.777370238676667,7,6.777370238676667,1,1.0619673654437065,44,11,2,0,9.31455492042005,3.7229946237057447
ENG-Premier League,2324,Manchester United,Sofyan Amrabat,1,2023,89,7927,D M S,21,922,0,0.07372471690177917,0,0.07372471690177917,0,0.2675175704061985,3,6,6,0,2.209341010078788,2.0533030200749636
ENG-Premier League,2324,Manchester United,Victor Lindelöf,1,2023,89,6080,D S,19,1340,1,0.43084179423749447,1,0.43084179423749447,1,0.2853157091885805,6,8,2,0,3.862116176635027,3.649274256080389
ENG-Premier League,2324,Manchester United,Willy Kambwala,1,2023,89,12275,D S,8,318,0,0.0,0,0.0,0,0.0,0,0,1,0,0.38690609484910965,0.38690609484910965
ENG-Premier League,2324,Newcastle United,Alex Murphy,1,2023,86,12199,S,2,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Newcastle United,Alexander Isak,1,2023,86,5232,F S,30,2305,21,22.07426631450653,16,17.507253035902977,2,3.6520401313900948,78,27,1,0,24.041151970624924,5.754798140376806
ENG-Premier League,2324,Newcastle United,Amadou Diallo,1,2023,86,12200,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Newcastle United,Anthony Gordon,1,2023,86,8150,F M S,35,2956,11,11.293779235333204,10,10.53261036798358,10,8.833045985549688,81,56,10,1,26.570194900035858,11.442161984741688
ENG-Premier League,2324,Newcastle United,Ben Parkinson,1,2023,86,12198,S,1,18,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Newcastle United,Bruno Guimarães,1,2023,86,8327,M,37,3292,7,4.978310074657202,7,4.978310074657202,8,7.888791332021356,48,62,8,0,23.880530774593353,18.56961396895349
ENG-Premier League,2324,Newcastle United,Callum Wilson,1,2023,86,468,F S,20,963,9,10.12450959533453,7,8.602172024548054,1,0.9339367430657148,35,8,3,0,10.547705547884107,1.8611295819282532
ENG-Premier League,2324,Newcastle United,Dan Burn,1,2023,86,7382,D S,33,2763,2,4.111052492633462,2,4.111052492633462,2,1.8968225196003914,23,9,4,0,15.2240951359272,13.172115057706833
ENG-Premier League,2324,Newcastle United,Elliot Anderson,1,2023,86,9154,D F M S,21,997,0,1.3419555649161339,0,1.3419555649161339,2,1.5226023513823748,19,15,3,0,6.666737984865904,4.969087693840265
ENG-Premier League,2324,Newcastle United,Emil Krafth,1,2023,86,1545,D S,17,912,0,0.22536493092775345,0,0.22536493092775345,0,0.9704459868371487,4,9,2,0,4.405003933236003,3.7778926361352205
ENG-Premier League,2324,Newcastle United,Fabian Schär,1,2023,86,76,D S,36,3057,4,2.679914410226047,4,2.679914410226047,1,1.2247396316379309,35,9,5,0,13.900441944599152,13.216225143522024
ENG-Premier League,2324,Newcastle United,Harvey Barnes,1,2023,86,6681,F M S,21,738,5,3.467865003272891,5,3.467865003272891,3,4.21071451343596,27,13,3,0,9.07958210259676,2.550239199772477
ENG-Premier League,2324,Newcastle United,Jacob Murphy,1,2023,86,6063,D F M S,21,1216,3,2.8978680092841387,3,2.8978680092841387,7,5.225788880139589,30,31,1,0,11.551701165735722,4.93473332002759
ENG-Premier League,2324,Newcastle United,Jamaal Lascelles,1,2023,86,766,D S,16,1072,1,1.0759279876947403,1,1.0759279876947403,0,0.036406565457582474,6,2,4,0,3.6166847310960293,3.5107219703495502
ENG-Premier League,2324,Newcastle United,Joe White,1,2023,86,9959,S,4,8,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
ENG-Premier League,2324,Newcastle United,Joe Willock,1,2023,86,6630,M S,9,419,1,1.0462103113532066,1,1.0462103113532066,0,0.44771592877805233,7,7,0,0,2.0969158485531807,0.6613700017333031
ENG-Premier League,2324,Newcastle United,Joelinton,1,2023,86,87,F M S,20,1289,2,2.5591788068413734,2,2.5591788068413734,1,2.958754763007164,19,23,6,0,10.31060659699142,6.361314440146089
ENG-Premier League,2324,Newcastle United,Kieran Trippier,1,2023,86,652,D S,28,2255,1,0.6469280309975147,1,0.6469280309975147,10,8.592840051278472,8,66,5,0,13.876140996813774,10.365714758634567
ENG-Premier League,2324,Newcastle United,Lewis Hall,1,2023,86,10216,D S,18,748,1,0.41603143885731697,1,0.41603143885731697,0,0.30109941959381104,11,3,2,0,6.00943548977375,5.44678489677608
ENG-Premier League,2324,Newcastle United,Lewis Miley,1,2023,86,11386,M S,17,1223,1,1.1169020980596542,1,1.1169020980596542,3,1.546121459454298,13,12,1,0,6.223425015807152,4.03523076325655
ENG-Premier League,2324,Newcastle United,Loris Karius,1,2023,86,37,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Newcastle United,Martin Dubravka,1,2023,86,6532,GK S,23,1983,0,0.0,0,0.0,0,0.12002640217542648,0,1,1,0,3.5433348193764687,3.4233084097504616
ENG-Premier League,2324,Newcastle United,Matt Ritchie,1,2023,86,461,S,13,97,1,1.525990355759859,1,1.525990355759859,0,0.0,6,0,1,0,2.365898761898279,0.8581954278051853
ENG-Premier League,2324,Newcastle United,Matt Targett,1,2023,86,884,D S,3,78,0,0.0,0,0.0,0,0.06273338198661804,0,1,1,0,0.08886169828474522,0.026128316298127174
ENG-Premier League,2324,Newcastle United,Michael Ndiweni,1,2023,86,12215,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Newcastle United,Miguel Almirón,1,2023,86,7420,F S,33,1967,3,5.132560992613435,3,5.132560992613435,1,3.0761873684823513,41,25,2,0,12.225016118958592,5.606135703623295
ENG-Premier League,2324,Newcastle United,Nick Pope,1,2023,86,5552,GK,15,1347,0,0.016498630866408348,0,0.016498630866408348,0,0.0,1,0,1,0,4.397169943898916,4.397169943898916
ENG-Premier League,2324,Newcastle United,Paul Dummett,1,2023,86,853,S,5,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.03596547618508339,0.03596547618508339
ENG-Premier League,2324,Newcastle United,Sandro Tonali,1,2023,86,7958,M S,8,436,1,0.8581285923719406,1,0.8581285923719406,0,0.5521692577749491,3,7,2,0,3.416136920452118,2.1788286715745926
ENG-Premier League,2324,Newcastle United,Sean Longstaff,1,2023,86,7078,M S,35,2748,6,7.077314300462604,6,7.077314300462604,2,3.0185976549983025,41,20,7,0,17.2361901816912,9.9536661230959
ENG-Premier League,2324,Newcastle United,Sven Botman,1,2023,86,8635,D S,17,1383,2,0.9827942438423634,2,0.9827942438423634,2,1.1396078020334244,10,5,2,0,5.531088795512915,5.531088795512915
ENG-Premier League,2324,Newcastle United,Valentino Livramento,1,2023,86,9512,D S,26,1275,1,0.961045878008008,1,0.961045878008008,0,1.0808788742870092,4,12,1,0,6.6416795793920755,5.265429927036166
ENG-Premier League,2324,Nottingham Forest,Andrew Omobamidele,1,2023,249,9833,D S,11,771,0,0.08128143101930618,0,0.08128143101930618,0,0.07729564048349857,1,2,2,0,1.927911488339305,1.8260405641049147
ENG-Premier League,2324,Nottingham Forest,Andrey Santos,1,2023,249,11808,S,1,3,0,0.07211316376924515,0,0.07211316376924515,0,0.0,2,0,0,0,0.027800722047686577,0.027800722047686577
ENG-Premier League,2324,Nottingham Forest,Anthony Elanga,1,2023,249,9524,F M S,36,2430,5,6.7731207851320505,5,6.7731207851320505,9,7.090984374284744,54,33,1,0,17.626320507377386,5.61586544662714
ENG-Premier League,2324,Nottingham Forest,Brandon Aguilera,1,2023,249,12034,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2324,Nottingham Forest,Brennan Johnson,1,2023,249,10760,F M S,35,2350,5,12.170278270728886,5,12.170278270728886,10,7.638319082558155,53,46,3,0,21.61685962975025,3.084777120500803
ENG-Premier League,2324,Nottingham Forest,Callum Hudson-Odoi,1,2023,249,6456,F M S,29,1844,8,3.01959465444088,8,3.01959465444088,1,3.0873287972062826,38,36,0,0,12.357455093413591,6.948451370000839
ENG-Premier League,2324,Nottingham Forest,Cheikhou Kouyaté,1,2023,249,532,M S,12,199,0,0.4007705431431532,0,0.4007705431431532,0,0.05584664270281792,5,1,2,0,0.8718480132520199,0.4558485820889473
ENG-Premier League,2324,Nottingham Forest,Chris Wood,1,2023,249,4456,F S,31,1797,14,13.364272002130747,14,13.364272002130747,1,1.987032251432538,48,22,0,0,15.345352198928595,0.9163662036880851
ENG-Premier League,2324,Nottingham Forest,Danilo,1,2023,249,11317,F M S,29,1799,2,1.6652069194242358,2,1.6652069194242358,2,1.5294003784656525,23,20,4,0,10.227419295348227,7.997594775632024
ENG-Premier League,2324,Nottingham Forest,Divock Origi,1,2023,249,484,F M S,20,557,0,1.545853216201067,0,1.545853216201067,1,1.5920869708061218,14,7,1,0,4.103459514677525,1.0764283947646618
ENG-Premier League,2324,Nottingham Forest,Felipe,1,2023,249,7921,D S,7,369,0,0.17141835950315,0,0.17141835950315,0,0.03801676072180271,3,2,3,0,1.4830044843256474,1.4425167199224234
ENG-Premier League,2324,Nottingham Forest,Giovanni Reyna,1,2023,249,8191,M S,9,206,0,0.20879216119647026,0,0.20879216119647026,1,0.39245820976793766,5,6,0,0,1.2173451017588377,0.8090423513203859
ENG-Premier League,2324,Nottingham Forest,Gonzalo Montiel,1,2023,249,9897,D S,14,809,0,0.11951960995793343,0,0.11951960995793343,2,1.7303651086986065,3,9,5,0,4.5273467022925615,3.0314525980502367
ENG-Premier League,2324,Nottingham Forest,Harry Toffolo,1,2023,249,10758,D S,23,1439,1,1.4097881969064474,1,1.4097881969064474,3,1.481477415189147,8,18,3,0,4.174264665693045,2.7104875817894936
ENG-Premier League,2324,Nottingham Forest,Ibrahim Sangare,1,2023,249,5722,M S,17,1053,0,0.8340437468141317,0,0.8340437468141317,0,0.35079983808100224,8,7,6,0,4.501044608652592,3.5168560035526752
ENG-Premier League,2324,Nottingham Forest,Joe Worrall,1,2023,249,10756,D S,7,440,0,0.08149255812168121,0,0.08149255812168121,0,0.12857882678508759,2,2,0,1,0.3787533640861511,0.3787533640861511
ENG-Premier League,2324,Nottingham Forest,Matt Turner,1,2023,249,10700,GK,17,1530,0,0.0,0,0.0,0,0.0,0,0,1,0,1.9971356615424156,1.9971356615424156
ENG-Premier League,2324,Nottingham Forest,Matz Sels,1,2023,249,6903,GK,16,1440,0,0.0,0,0.0,0,0.06965266913175583,0,1,1,0,0.8204675614833832,0.7508148960769176
ENG-Premier League,2324,Nottingham Forest,Morgan Gibbs-White,1,2023,249,6857,F M S,37,3177,5,6.069625414907932,4,5.308456636965275,10,9.522167706862092,71,74,9,0,18.272872403264046,9.268674820661545
ENG-Premier League,2324,Nottingham Forest,Moussa Niakhate,1,2023,249,5989,D S,21,1446,1,1.166658602654934,1,1.166658602654934,0,0.09786215238273144,5,3,3,1,5.4206202663481236,5.337864320725203
ENG-Premier League,2324,Nottingham Forest,Murillo,1,2023,249,12123,D,32,2813,0,1.6653295904397964,0,1.6653295904397964,2,1.2170642092823982,17,8,5,0,8.485122511163354,7.43321305885911
ENG-Premier League,2324,Nottingham Forest,Neco Williams,1,2023,249,8204,D M S,26,1622,0,0.9342501480132341,0,0.9342501480132341,1,1.1115016266703606,15,11,4,0,4.656272342428565,3.0113450456410646
ENG-Premier League,2324,Nottingham Forest,Nicolás Domínguez,1,2023,249,8252,M S,26,1543,2,1.7021510526537895,2,1.7021510526537895,2,0.9089695196598768,22,10,4,0,6.102301966398954,3.8425266593694687
